CustomerID,Gender,Age,Region,CustomerSegment,PreferredPaymentMethod,CustomerTenure_Months,Recency_Days,PurchaseFrequency,AvgOrderValue,TotalRevenue,TotalItemsBought,TotalReturns,FavouriteCategory,CLV
CUST_0487,Male,60,Europe,Mid-Range,Debit Card,50.7,627,7,440.18,3081.29,22,2,Fashion,625.11
CUST_0488,Female,29,North America,Budget,Bank Transfer,45.3,50,6,129.9,779.43,15,0,Food & Grocery,206.46
CUST_0489,Male,61,Asia,Mid-Range,PayPal,50.1,95,7,557.87,3905.07,22,1,Beauty,868.54
CUST_0490,Male,53,Africa,Budget,Credit Card,29.2,354,8,99.82,798.54,27,2,Books,287.15
CUST_0491,Female,65,Europe,Mid-Range,Debit Card,35.3,168,5,302.5,1512.49,9,0,Toys,514.16
CUST_0492,Male,21,Europe,Premium,Credit Card,29.0,91,9,1522.75,13704.79,24,1,Beauty,5355.88
CUST_0493,Male,22,South America,Budget,Debit Card,58.4,93,4,72.72,290.86,9,1,Beauty,52.3
CUST_0494,Female,54,Africa,Mid-Range,PayPal,60.6,79,5,483.09,2415.46,18,0,Electronics,478.31
CUST_0495,Male,25,Africa,Budget,PayPal,45.3,72,3,132.44,397.32,10,0,Beauty,105.25
CUST_0496,Male,59,Europe,Budget,Bank Transfer,39.7,141,6,77.96,467.78,12,1,Home & Garden,129.61
CUST_0497,Male,66,North America,Budget,Debit Card,41.7,239,5,88.7,443.51,14,0,Fashion,127.63
CUST_0498,Female,45,South America,Mid-Range,Debit Card,57.5,122,6,436.05,2616.31,17,0,Electronics,546.01
CUST_0499,Male,48,Africa,Mid-Range,Bank Transfer,58.4,219,6,346.9,2081.43,17,2,Fashion,356.4
CUST_0500,Female,26,Europe,Budget,Bank Transfer,42.6,643,6,128.89,773.34,17,1,Home & Garden,199.69
CUST_0501,Male,68,Africa,Premium,Debit Card,53.6,141,4,2341.16,9364.66,13,0,Sports,2096.56
CUST_0502,Male,46,South America,Mid-Range,Bank Transfer,43.6,549,3,272.07,816.21,9,0,Electronics,224.64
CUST_0503,Male,31,South America,Premium,PayPal,51.9,289,6,2607.38,15644.28,15,1,Beauty,3315.74
CUST_0504,Female,57,Asia,Mid-Range,Credit Card,56.4,53,2,590.71,1181.42,5,0,Sports,251.37
CUST_0505,Male,58,Europe,Mid-Range,PayPal,29.1,20,4,635.77,2543.07,13,1,Books,917.61
CUST_0506,Male,39,South America,Budget,Bank Transfer,49.0,207,1,60.12,60.12,3,0,Toys,14.72
CUST_0507,Female,28,Asia,Budget,Debit Card,30.8,17,7,174.35,1220.45,24,1,Books,441.54
CUST_0508,Male,40,Asia,Premium,Debit Card,58.6,638,4,2696.1,10784.42,13,2,Electronics,1656.31
CUST_0509,Female,18,Africa,Budget,PayPal,30.9,160,8,115.27,922.16,22,1,Fashion,335.74
CUST_0510,Female,63,Africa,Premium,Debit Card,52.6,123,9,2080.1,18720.91,21,2,Fashion,3796.38
CUST_0511,Male,54,Asia,Mid-Range,Bank Transfer,48.3,593,5,328.72,1643.61,17,2,Sports,326.68
CUST_0512,Female,38,Africa,Budget,PayPal,51.2,48,6,187.68,1126.06,24,2,Books,219.94
CUST_0513,Male,43,South America,Budget,Debit Card,55.5,385,4,135.52,542.06,11,0,Toys,117.21
CUST_0514,Female,63,North America,Budget,Credit Card,46.0,86,4,110.3,441.18,11,1,Home & Garden,100.71
CUST_0515,Female,53,South America,Premium,Credit Card,32.5,32,8,1182.22,9457.78,22,2,Home & Garden,3055.58
CUST_0516,Male,40,Asia,Mid-Range,Bank Transfer,42.4,12,8,552.06,4416.46,24,1,Electronics,1171.83
CUST_0517,Female,18,Asia,Budget,Debit Card,36.9,21,6,101.43,608.6,14,2,Books,164.93
CUST_0518,Female,68,South America,Budget,Bank Transfer,50.6,1330,1,68.67,68.67,1,0,Home & Garden,16.29
CUST_0519,Female,57,Africa,Budget,PayPal,40.0,135,4,98.99,395.95,10,0,Electronics,118.79
CUST_0520,Female,32,Africa,Mid-Range,Credit Card,33.4,553,4,383.37,1533.49,15,0,Fashion,550.95
CUST_0521,Female,38,Asia,Budget,PayPal,38.6,168,8,106.36,850.92,24,0,Books,264.52
CUST_0522,Male,64,Europe,Premium,Debit Card,42.9,335,1,2289.17,2289.17,4,1,Toys,320.16
CUST_0523,Female,26,Africa,Budget,Bank Transfer,60.6,165,2,146.61,293.21,7,0,Electronics,58.06
CUST_0524,Male,26,South America,Budget,Bank Transfer,38.1,150,5,150.88,754.39,20,1,Beauty,213.85
CUST_0525,Female,27,Africa,Mid-Range,Bank Transfer,33.0,283,3,288.87,866.6,8,0,Beauty,315.13
CUST_0526,Male,69,South America,Mid-Range,PayPal,42.0,282,2,461.68,923.35,7,1,Electronics,197.86
CUST_0527,Male,43,Asia,Premium,Credit Card,50.7,880,4,3576.94,14307.75,14,2,Beauty,2539.84
CUST_0528,Female,58,Africa,Mid-Range,PayPal,29.1,203,5,513.57,2567.86,12,0,Books,1058.91
CUST_0529,Female,52,South America,Budget,PayPal,38.3,132,4,105.04,420.14,8,0,Fashion,131.64
CUST_0530,Female,69,Asia,Mid-Range,Debit Card,57.4,206,5,333.82,1669.12,15,0,Sports,348.94
CUST_0531,Male,42,Europe,Budget,Debit Card,28.9,219,4,61.84,247.34,9,0,Sports,102.71
CUST_0532,Female,43,South America,Budget,Debit Card,30.9,15,11,93.18,1025.01,31,1,Food & Grocery,379.96
CUST_0533,Male,28,Europe,Premium,Credit Card,56.3,102,7,1164.19,8149.3,14,3,Sports,1364.77
CUST_0534,Male,55,Europe,Mid-Range,Credit Card,51.9,98,4,353.36,1413.42,14,1,Beauty,285.96
CUST_0535,Male,19,North America,Premium,Debit Card,57.0,291,4,2093.76,8375.02,12,0,Beauty,1763.17
CUST_0536,Female,24,Africa,Mid-Range,Debit Card,30.5,116,7,384.8,2693.58,16,1,Books,984.08
CUST_0537,Female,35,South America,Mid-Range,Credit Card,57.3,62,5,261.63,1308.17,15,0,Home & Garden,273.96
CUST_0538,Male,44,Europe,Budget,Bank Transfer,35.6,98,4,96.47,385.89,10,0,Electronics,130.07
CUST_0539,Male,51,North America,Budget,Credit Card,42.0,39,4,167.48,669.93,14,1,Beauty,167.48
CUST_0540,Female,44,Asia,Premium,Credit Card,55.6,834,3,1029.64,3088.91,7,1,Beauty,555.56
CUST_0541,Male,34,South America,Budget,Credit Card,51.6,20,5,184.46,922.28,17,1,Fashion,193.04
CUST_0542,Female,60,Europe,Premium,Debit Card,51.3,65,6,1889.61,11337.65,15,0,Toys,2652.08
CUST_0543,Male,61,Africa,Mid-Range,Bank Transfer,40.3,216,4,238.1,952.41,6,1,Electronics,248.14
CUST_0544,Female,68,North America,Budget,Credit Card,53.7,308,6,51.98,311.89,16,0,Home & Garden,69.69
CUST_0545,Male,41,Europe,Mid-Range,Debit Card,36.4,978,1,166.71,166.71,1,0,Sports,54.96
CUST_0546,Female,42,Africa,Mid-Range,PayPal,49.2,20,6,471.57,2829.41,18,0,Books,690.1
CUST_0547,Male,24,Europe,Budget,PayPal,54.0,139,8,137.92,1103.33,29,0,Electronics,245.19
CUST_0548,Female,69,South America,Premium,Credit Card,37.5,274,7,2968.49,20779.43,25,0,Toys,6649.42
CUST_0549,Female,23,South America,Mid-Range,PayPal,39.3,33,5,601.43,3007.17,15,0,Toys,918.21
CUST_0550,Male,41,South America,Budget,Bank Transfer,31.8,724,4,91.72,366.88,14,0,Fashion,138.45
CUST_0551,Male,50,North America,Mid-Range,PayPal,51.9,115,5,441.64,2208.21,17,1,Fashion,459.51
CUST_0552,Female,66,South America,Premium,PayPal,43.7,330,4,3443.58,13774.34,14,1,Beauty,3309.62
CUST_0553,Male,46,Africa,Budget,Bank Transfer,44.2,574,7,93.27,652.91,21,0,Electronics,177.26
CUST_0554,Female,60,Europe,Premium,Credit Card,52.3,166,6,2355.93,14135.6,23,1,Home & Garden,2973.07
CUST_0555,Male,39,Asia,Budget,Credit Card,30.0,710,7,140.08,980.53,23,2,Home & Garden,336.19
CUST_0556,Female,43,Africa,Mid-Range,Bank Transfer,29.9,342,3,565.78,1697.35,10,0,Beauty,681.21
CUST_0557,Female,45,Africa,Mid-Range,Bank Transfer,32.0,44,5,432.11,2160.53,14,0,Fashion,810.21
CUST_0558,Female,67,South America,Budget,Bank Transfer,59.2,244,2,138.07,276.14,9,1,Food & Grocery,41.98
CUST_0559,Female,38,North America,Budget,PayPal,57.8,118,3,116.57,349.7,13,0,Electronics,72.6
CUST_0560,Female,66,Europe,Mid-Range,Bank Transfer,39.3,353,5,641.03,3205.15,15,0,Food & Grocery,978.67
CUST_0561,Female,24,North America,Mid-Range,Debit Card,46.5,444,5,261.69,1308.47,15,1,Electronics,303.9
CUST_0562,Male,34,Europe,Mid-Range,PayPal,32.6,445,7,380.92,2666.46,18,0,Beauty,981.51
CUST_0563,Male,37,Europe,Budget,Credit Card,51.5,443,4,102.58,410.34,13,0,Books,95.61
CUST_0564,Male,58,North America,Premium,Credit Card,59.4,2,6,2278.46,13670.76,17,0,Books,2761.77
CUST_0565,Female,66,Africa,Mid-Range,Credit Card,60.8,681,4,520.24,2080.96,11,0,Sports,410.72
CUST_0566,Female,37,Europe,Premium,PayPal,49.5,128,6,2248.08,13488.45,20,0,Food & Grocery,3269.93
CUST_0567,Female,39,North America,Budget,Debit Card,34.6,164,6,88.8,532.78,14,1,Toys,169.39
CUST_0568,Female,45,Europe,Mid-Range,Bank Transfer,56.5,796,4,487.8,1951.21,16,0,Beauty,414.41
CUST_0569,Male,57,Asia,Mid-Range,Bank Transfer,39.2,442,4,375.74,1502.94,10,0,Books,460.09
CUST_0570,Male,66,Africa,Budget,Credit Card,52.0,35,8,55.12,440.94,16,0,Food & Grocery,101.76
CUST_0571,Female,24,South America,Mid-Range,Credit Card,55.4,24,5,438.96,2194.78,13,3,Books,332.79
CUST_0572,Male,18,Europe,Budget,PayPal,35.6,318,4,89.56,358.26,13,2,Beauty,90.57
CUST_0573,Male,49,Asia,Mid-Range,Debit Card,45.8,512,2,472.61,945.22,7,0,Beauty,247.66
CUST_0574,Female,30,South America,Mid-Range,Bank Transfer,42.1,320,2,613.78,1227.56,5,0,Beauty,349.9
CUST_0575,Male,47,South America,Budget,PayPal,36.8,239,5,89.97,449.85,12,1,Beauty,132.02
CUST_0576,Female,40,Europe,Mid-Range,Bank Transfer,46.3,5,9,386.43,3477.84,24,1,Beauty,851.31
CUST_0577,Male,68,North America,Mid-Range,Credit Card,41.8,232,4,285.09,1140.34,10,0,Beauty,327.38
CUST_0578,Female,36,Europe,Budget,Bank Transfer,60.6,315,4,37.14,148.55,6,0,Electronics,29.42
CUST_0579,Female,49,Asia,Premium,Debit Card,57.1,73,9,1723.53,15511.78,20,1,Beauty,3078.81
CUST_0580,Female,47,South America,Premium,Debit Card,58.3,57,5,2026.68,10133.39,15,0,Books,2085.78
CUST_0581,Female,46,Europe,Mid-Range,Credit Card,28.7,176,3,762.49,2287.48,12,0,Books,956.43
CUST_0582,Male,66,North America,Budget,Debit Card,30.8,227,5,159.48,797.41,17,1,Books,279.61
CUST_0583,Female,62,Europe,Mid-Range,Debit Card,37.3,36,6,541.46,3248.76,22,0,Fashion,1045.18
CUST_0584,Female,46,Africa,Mid-Range,PayPal,30.1,226,3,527.64,1582.91,11,1,Sports,525.89
CUST_0585,Female,47,North America,Budget,Bank Transfer,55.8,147,6,92.08,552.5,18,0,Toys,118.81
CUST_0586,Male,33,Asia,Mid-Range,Credit Card,42.3,214,8,288.53,2308.23,20,3,Beauty,532.04
CUST_0587,Female,57,South America,Mid-Range,Credit Card,59.7,342,5,474.97,2374.84,14,0,Beauty,477.36
CUST_0588,Male,36,Europe,Mid-Range,Credit Card,32.4,138,7,227.55,1592.83,18,3,Toys,463.53
CUST_0589,Female,35,North America,Mid-Range,Credit Card,48.3,95,5,540.6,2703.01,16,1,Food & Grocery,604.4
CUST_0590,Male,18,Africa,Mid-Range,Credit Card,41.0,74,8,423.18,3385.45,26,1,Beauty,928.93
CUST_0591,Male,31,North America,Premium,Debit Card,42.1,172,7,2275.61,15929.24,19,2,Electronics,3891.78
CUST_0592,Female,68,Africa,Budget,PayPal,55.9,58,8,123.98,991.81,30,0,Sports,212.92
CUST_0593,Male,64,Asia,Mid-Range,Credit Card,46.2,347,3,323.2,969.59,6,0,Home & Garden,251.84
CUST_0594,Female,67,South America,Premium,PayPal,56.6,318,5,2026.61,10133.06,15,1,Home & Garden,1933.51
CUST_0595,Female,19,Asia,Mid-Range,PayPal,59.5,30,9,375.95,3383.58,25,0,Food & Grocery,682.4
CUST_0596,Female,45,Europe,Mid-Range,Debit Card,50.4,20,3,425.05,1275.14,5,0,Toys,303.61
CUST_0597,Male,66,North America,Mid-Range,Credit Card,48.5,293,5,391.26,1956.32,16,1,Fashion,435.63
CUST_0598,Male,67,Africa,Mid-Range,Debit Card,30.2,11,5,348.83,1744.17,16,1,Beauty,623.74
CUST_0599,Female,47,Africa,Premium,Credit Card,29.1,440,3,2830.29,8490.86,10,0,Books,3501.39
CUST_0600,Female,55,North America,Mid-Range,Debit Card,33.7,416,8,488.26,3906.07,24,1,Food & Grocery,1303.96
CUST_0601,Male,68,North America,Premium,PayPal,27.7,3,8,1774.5,14195.99,19,0,Food & Grocery,6149.89
CUST_0602,Female,21,Europe,Budget,Credit Card,31.5,223,5,85.94,429.7,12,0,Beauty,163.7
CUST_0603,Female,18,Asia,Budget,Bank Transfer,59.6,213,4,189.29,757.15,16,0,Fashion,152.45
CUST_0604,Female,25,Africa,Mid-Range,PayPal,30.2,35,4,727.62,2910.48,17,1,Fashion,1011.92
CUST_0605,Male,46,Europe,Budget,Bank Transfer,48.7,430,5,96.12,480.62,14,0,Home & Garden,118.42
CUST_0606,Male,56,Asia,Budget,PayPal,53.7,1065,1,172.32,172.32,4,0,Books,38.51
CUST_0607,Male,20,Europe,Budget,Debit Card,37.6,272,7,148.83,1041.8,24,1,Sports,308.74
CUST_0608,Female,49,Africa,Budget,Credit Card,52.4,79,7,100.19,701.32,21,1,Electronics,149.14
CUST_0609,Female,27,North America,Budget,PayPal,38.2,395,4,52.56,210.26,8,0,Beauty,66.04
CUST_0610,Female,27,North America,Premium,Debit Card,57.4,10,3,1462.06,4386.18,6,0,Beauty,916.97
CUST_0611,Male,36,Asia,Budget,Credit Card,48.8,570,4,62.45,249.8,9,0,Electronics,61.43
CUST_0612,Female,63,South America,Mid-Range,Credit Card,34.3,358,2,515.2,1030.39,5,0,Books,360.49
CUST_0613,Female,51,Asia,Mid-Range,PayPal,41.8,85,4,600.59,2402.37,13,2,Books,517.25
CUST_0614,Female,50,South America,Premium,Credit Card,30.7,193,6,2764.69,16588.12,24,0,Food & Grocery,6483.96
CUST_0615,Female,40,Europe,Budget,PayPal,31.1,43,5,109.55,547.75,11,0,Fashion,211.35
CUST_0616,Male,45,Europe,Premium,Credit Card,47.0,30,4,1548.03,6192.12,10,0,Toys,1580.97
CUST_0617,Male,49,Africa,Mid-Range,Bank Transfer,27.7,331,5,620.52,3102.6,16,0,Books,1344.09
CUST_0618,Female,67,South America,Mid-Range,Debit Card,39.7,127,7,404.7,2832.93,23,1,Food & Grocery,795.13
CUST_0619,Male,24,Africa,Mid-Range,Bank Transfer,35.3,284,5,440.47,2202.34,13,2,Fashion,598.94
CUST_0620,Male,46,North America,Premium,PayPal,55.6,356,5,1846.55,9232.74,14,1,Home & Garden,1793.41
CUST_0621,Female,25,South America,Budget,Bank Transfer,29.3,82,6,83.36,500.14,16,1,Beauty,187.77
CUST_0622,Female,18,Asia,Mid-Range,PayPal,29.2,57,9,450.43,4053.86,21,2,Beauty,1480.87
CUST_0623,Male,20,North America,Mid-Range,Credit Card,52.8,167,7,440.54,3083.78,21,0,Sports,700.86
CUST_0624,Female,41,North America,Mid-Range,Credit Card,31.4,114,7,466.32,3264.27,18,0,Toys,1247.48
CUST_0625,Male,40,Asia,Premium,PayPal,55.4,34,8,3401.96,27215.65,33,0,Fashion,5895.09
CUST_0626,Female,25,North America,Budget,Bank Transfer,27.6,126,7,76.56,535.91,15,1,Books,216.37
CUST_0627,Male,64,South America,Premium,Credit Card,33.6,215,5,1670.32,8351.6,13,1,Beauty,2684.44
CUST_0628,Female,54,Africa,Budget,Debit Card,33.2,1103,2,139.32,278.63,6,0,Electronics,100.71
CUST_0629,Male,20,North America,Budget,Credit Card,54.9,118,6,126.3,757.77,18,2,Electronics,138.03
CUST_0630,Male,68,South America,Budget,Debit Card,30.8,309,3,78.35,235.05,9,0,Toys,91.58
CUST_0631,Male,50,Europe,Budget,Bank Transfer,46.8,37,5,76.1,380.52,8,1,Electronics,87.81
CUST_0632,Female,45,South America,Mid-Range,Debit Card,60.1,423,3,324.46,973.37,12,0,Books,194.35
CUST_0633,Male,64,Africa,Budget,Debit Card,54.8,431,4,109.63,438.53,11,2,Beauty,72.02
CUST_0634,Male,25,South America,Budget,Debit Card,35.8,198,4,107.05,428.2,14,2,Toys,107.65
CUST_0635,Female,51,Asia,Premium,Debit Card,29.4,89,5,1810.07,9050.35,10,0,Electronics,3694.02
CUST_0636,Female,52,Africa,Premium,Credit Card,49.6,708,3,2789.28,8367.85,10,1,Electronics,1687.06
CUST_0637,Male,49,Europe,Premium,Debit Card,34.2,253,4,1096.19,4384.75,7,0,Home & Garden,1538.51
CUST_0638,Male,41,Asia,Premium,Credit Card,29.1,1241,1,2012.68,2012.68,2,0,Toys,829.97
CUST_0639,Female,31,South America,Mid-Range,Debit Card,46.9,24,5,246.1,1230.48,10,0,Food & Grocery,314.84
CUST_0640,Female,49,Africa,Budget,PayPal,33.5,165,8,83.11,664.88,20,2,Toys,208.4
CUST_0641,Female,63,Europe,Budget,Bank Transfer,38.1,547,9,104.21,937.86,31,1,Home & Garden,278.99
CUST_0642,Female,60,Asia,Mid-Range,Debit Card,31.4,255,11,359.38,3953.13,32,3,Home & Garden,1304.76
CUST_0643,Female,33,Europe,Budget,PayPal,35.8,422,3,112.28,336.85,9,1,Fashion,94.09
CUST_0644,Male,21,South America,Mid-Range,Debit Card,33.2,2,11,426.87,4695.6,30,0,Electronics,1697.19
CUST_0645,Female,69,Europe,Budget,Debit Card,52.4,28,7,138.11,966.77,29,1,Home & Garden,205.58
CUST_0646,Male,54,North America,Budget,Debit Card,51.8,51,7,62.4,436.79,19,2,Beauty,86.73
CUST_0647,Male,38,Asia,Mid-Range,PayPal,55.5,159,6,361.71,2170.24,14,0,Toys,469.25
CUST_0648,Male,31,Europe,Mid-Range,Bank Transfer,34.0,1056,1,878.77,878.77,5,0,Food & Grocery,310.15
CUST_0649,Female,48,South America,Mid-Range,PayPal,37.0,165,5,466.65,2333.26,14,1,Books,681.06
CUST_0650,Male,65,South America,Mid-Range,Bank Transfer,57.2,114,7,348.45,2439.12,19,0,Beauty,511.71
CUST_0651,Male,35,Europe,Budget,Debit Card,47.9,51,9,130.59,1175.27,32,2,Electronics,261.73
CUST_0652,Female,24,South America,Budget,Credit Card,31.1,41,4,65.57,262.29,12,2,Books,75.9
CUST_0653,Male,27,Africa,Premium,Debit Card,59.6,654,5,963.46,4817.32,11,3,Beauty,678.95
CUST_0654,Male,24,Africa,Mid-Range,Bank Transfer,31.6,387,5,245.29,1226.46,8,0,Home & Garden,465.74
CUST_0655,Female,50,Africa,Budget,PayPal,44.9,39,5,138.59,692.97,19,0,Sports,185.2
CUST_0656,Male,40,North America,Premium,Debit Card,53.3,115,3,570.66,1711.99,6,1,Electronics,321.2
CUST_0657,Male,38,Europe,Budget,PayPal,54.1,195,1,161.72,161.72,3,0,Electronics,35.87
CUST_0658,Male,36,North America,Mid-Range,PayPal,33.0,999,0,0.0,0.0,0,0,Unknown,0.0
CUST_0659,Female,65,South America,Budget,PayPal,29.6,28,6,100.04,600.27,16,3,Electronics,182.51
CUST_0660,Female,36,North America,Mid-Range,Debit Card,45.2,241,3,311.24,933.72,6,0,Home & Garden,247.89
CUST_0661,Female,53,South America,Mid-Range,PayPal,49.0,221,8,452.84,3622.7,22,1,Fashion,831.75
CUST_0662,Male,46,South America,Budget,PayPal,50.5,4,5,108.03,540.16,15,1,Beauty,115.52
CUST_0663,Male,35,Asia,Premium,Debit Card,32.9,104,5,1775.22,8876.08,14,1,Home & Garden,2913.73
CUST_0664,Female,19,Africa,Mid-Range,PayPal,33.8,871,7,397.08,2779.58,22,0,Books,986.83
CUST_0665,Male,18,South America,Budget,Debit Card,31.2,372,4,157.42,629.67,13,1,Beauty,211.91
CUST_0666,Male,64,Asia,Budget,Bank Transfer,53.1,184,4,181.13,724.52,17,0,Electronics,163.73
CUST_0667,Female,22,Africa,Budget,Bank Transfer,53.3,143,5,85.13,425.67,13,1,Beauty,86.25
CUST_0668,Female,37,South America,Budget,Bank Transfer,60.1,263,4,184.76,739.04,15,1,Sports,129.12
CUST_0669,Male,28,South America,Mid-Range,PayPal,38.4,150,2,192.79,385.58,4,0,Electronics,120.49
CUST_0670,Male,59,North America,Premium,Credit Card,54.3,16,7,2961.01,20727.04,25,2,Home & Garden,3926.2
CUST_0671,Male,19,North America,Mid-Range,Credit Card,47.3,62,8,620.64,4965.15,29,3,Books,1023.47
CUST_0672,Female,20,Africa,Budget,PayPal,49.7,1109,4,92.42,369.69,9,0,Fashion,89.26
CUST_0673,Female,40,South America,Budget,Credit Card,51.4,135,4,90.69,362.75,10,1,Beauty,74.1
CUST_0674,Female,29,Europe,Budget,Debit Card,31.4,231,4,162.95,651.82,15,1,Toys,217.96
CUST_0675,Female,37,North America,Mid-Range,Credit Card,58.5,334,3,261.46,784.39,8,1,Home & Garden,134.08
CUST_0676,Male,22,Africa,Mid-Range,PayPal,27.9,303,7,264.19,1849.36,15,1,Electronics,738.6
CUST_0677,Female,54,South America,Budget,PayPal,34.5,397,10,117.51,1175.11,29,1,Beauty,388.29
CUST_0678,Female,55,South America,Mid-Range,Debit Card,51.4,458,5,325.89,1629.43,12,0,Books,380.42
CUST_0679,Female,47,Europe,Premium,Bank Transfer,48.9,1062,4,2431.58,9726.32,14,0,Beauty,2386.83
CUST_0680,Female,26,Africa,Mid-Range,PayPal,39.0,120,7,299.58,2097.05,19,0,Beauty,645.25
CUST_0681,Female,51,South America,Premium,Debit Card,43.5,93,2,2971.14,5942.28,7,1,Beauty,1229.44
CUST_0682,Male,61,North America,Mid-Range,Credit Card,47.3,255,4,151.06,604.25,9,1,Books,134.13
CUST_0683,Male,52,Europe,Mid-Range,Credit Card,37.7,241,3,305.21,915.64,7,0,Electronics,291.45
CUST_0684,Female,69,Africa,Mid-Range,Debit Card,32.1,750,5,272.11,1360.54,16,1,Fashion,457.76
CUST_0685,Male,39,Europe,Mid-Range,Debit Card,42.6,275,4,247.91,991.63,9,0,Toys,279.34
CUST_0686,Female,61,North America,Budget,PayPal,49.6,229,5,80.74,403.72,16,2,Electronics,78.14
CUST_0687,Female,41,Africa,Budget,Credit Card,28.9,585,3,36.98,110.94,4,0,Fashion,46.07
CUST_0688,Male,34,Europe,Budget,Debit Card,60.0,115,2,16.54,33.07,3,0,Books,6.62
CUST_0689,Male,27,Asia,Mid-Range,Credit Card,57.0,57,2,559.45,1118.91,7,0,Fashion,235.56
CUST_0690,Female,47,North America,Budget,Debit Card,31.0,354,7,121.95,853.62,19,0,Food & Grocery,330.45
CUST_0691,Female,63,North America,Premium,Credit Card,27.8,264,5,759.19,3795.95,9,1,Home & Garden,1474.69
CUST_0692,Female,40,North America,Mid-Range,Bank Transfer,52.0,477,2,282.35,564.69,6,0,Beauty,130.32
CUST_0693,Male,49,Asia,Mid-Range,PayPal,54.8,907,2,780.26,1560.53,8,0,Fashion,341.72
CUST_0694,Female,34,Asia,Budget,Credit Card,41.1,354,1,55.73,55.73,2,0,Toys,16.27
CUST_0695,Female,67,South America,Premium,Bank Transfer,28.1,41,4,2588.08,10352.33,10,0,Books,4420.92
CUST_0696,Female,68,Europe,Premium,Credit Card,51.9,237,2,2248.59,4497.19,8,0,Beauty,1039.81
CUST_0697,Male,34,South America,Mid-Range,Credit Card,59.6,91,5,402.74,2013.69,13,1,Beauty,364.9
CUST_0698,Female,31,Europe,Budget,Bank Transfer,57.2,305,6,91.92,551.52,16,0,Beauty,115.7
CUST_0699,Female,26,Asia,Mid-Range,Credit Card,40.6,61,5,432.75,2163.77,12,1,Beauty,575.58
CUST_0700,Male,57,Asia,Budget,Credit Card,46.1,16,8,57.13,457.04,21,2,Home & Garden,104.1
CUST_0701,Female,19,South America,Budget,PayPal,49.1,8,6,117.08,702.49,19,2,Books,143.07
CUST_0702,Female,62,Africa,Mid-Range,Bank Transfer,36.0,32,7,508.01,3556.09,26,1,Fashion,1100.69
CUST_0703,Male,42,South America,Mid-Range,Bank Transfer,34.1,69,6,466.39,2798.32,14,0,Beauty,984.75
CUST_0704,Female,56,Europe,Mid-Range,Debit Card,50.2,217,7,581.39,4069.75,29,0,Home & Garden,972.84
CUST_0705,Male,26,South America,Premium,Credit Card,46.0,15,8,1483.6,11868.76,19,0,Food & Grocery,3096.21
CUST_0706,Male,39,North America,Mid-Range,PayPal,40.2,459,2,634.9,1269.81,8,0,Sports,379.04
CUST_0707,Female,60,Europe,Mid-Range,Credit Card,43.5,527,9,397.8,3580.21,28,2,Beauty,877.9
CUST_0708,Female,63,Europe,Budget,Credit Card,57.0,40,6,157.89,947.31,19,0,Food & Grocery,199.44
CUST_0709,Female,21,Africa,Premium,Debit Card,47.8,378,3,3736.49,11209.48,12,0,Beauty,2814.09
CUST_0710,Female,43,Asia,Budget,Credit Card,30.2,629,1,152.03,152.03,5,0,Home & Garden,60.41
CUST_0711,Male,46,Europe,Premium,PayPal,41.2,487,6,2603.78,15622.67,24,0,Home & Garden,4550.3
CUST_0712,Female,62,Asia,Premium,PayPal,54.4,85,7,2238.81,15671.66,22,2,Fashion,2963.13
CUST_0713,Male,51,South America,Budget,Debit Card,52.2,473,8,83.34,666.7,22,1,Sports,143.69
CUST_0714,Female,40,North America,Mid-Range,Credit Card,59.4,195,9,316.48,2848.36,25,1,Fashion,543.45
CUST_0715,Female,54,Africa,Premium,PayPal,36.7,98,10,1941.86,19418.59,27,0,Books,6349.41
CUST_0716,Female,28,Asia,Mid-Range,Credit Card,46.0,566,3,356.98,1070.93,5,0,Food & Grocery,279.38
CUST_0717,Male,23,Europe,Premium,Credit Card,60.9,164,6,2208.5,13250.98,20,2,Home & Garden,2175.86
CUST_0718,Female,35,Asia,Premium,Credit Card,43.2,186,7,1818.2,12727.41,21,1,Sports,3282.86
CUST_0719,Female,38,Europe,Mid-Range,Debit Card,29.3,191,6,365.64,2193.84,14,1,Home & Garden,823.63
CUST_0720,Female,59,Asia,Budget,Credit Card,33.4,253,6,153.61,921.66,21,1,Books,303.54
CUST_0721,Female,53,Europe,Premium,PayPal,42.5,622,2,2190.54,4381.07,5,0,Electronics,1237.01
CUST_0722,Male,58,South America,Mid-Range,Credit Card,37.5,73,6,495.17,2971.0,21,0,Fashion,950.73
CUST_0723,Female,55,Europe,Budget,PayPal,36.4,224,2,56.15,112.3,5,0,Beauty,37.02
CUST_0724,Male,51,Europe,Budget,Credit Card,28.8,261,4,163.8,655.21,11,0,Beauty,273.0
CUST_0725,Male,34,North America,Mid-Range,PayPal,35.6,48,8,595.02,4760.13,29,0,Beauty,1604.55
CUST_0726,Male,54,Europe,Premium,PayPal,35.8,253,6,1938.68,11632.1,17,2,Books,3249.18
CUST_0727,Male,42,North America,Premium,Credit Card,38.0,150,4,2786.6,11146.38,12,0,Beauty,3519.92
CUST_0728,Male,55,Africa,Mid-Range,Credit Card,54.2,515,3,509.08,1527.25,8,0,Beauty,338.13
CUST_0729,Male,29,North America,Budget,PayPal,48.5,328,6,93.5,561.01,19,3,Home & Garden,104.1
